"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2021-04-17","92.4","-1.05","5.6","deGrom, Jacob",624513,594798,"strikeout","swinging_strike",,,,,"14","Dom Nunez strikes out swinging.","R","L","R","COL","NYM","S","2",,"2","2",2021,"0.33","0.38","1.60","1.92",,"453568","543068","2","2","Bot",,,,,"543510",,,6.115130734759266,-134.65955007220043,-4.564459215451826,3.08105450425054,22.684269204123222,-26.90260645737754,"3.41","1.56",,,,"94.4","2577","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.64",,,"0","1","0","0",,"16","6","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","171","-0.052","-0.391"
"FF","2021-04-17","99.6","-0.99","5.51","deGrom, Jacob",624513,594798,,"foul",,,,,"11","Dom Nunez strikes out swinging.","R","L","R","COL","NYM","S",,,"2","2",2021,"-0.71","1.44","-0.01","3.66",,"453568","543068","2","2","Bot",,,,,"543510",,,4.400528579906174,-145.13516736384815,-3.177244467624533,-11.020710685092071,30.671893442318776,-11.165125475581544,"3.41","1.56","231","81.1","60","101.4","2538","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.51",,,,,,,,"16","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0","0"
"FF","2021-04-17","99.4","-0.99","5.51","deGrom, Jacob",624513,594798,,"foul",,,,,"2","Dom Nunez strikes out swinging.","R","L","R","COL","NYM","S",,,"2","1",2021,"-0.57","1.3","0.09","3.14",,"453568","543068","2","2","Bot",,,,,"543510",,,4.3386633833132375,-144.82633681684229,-4.239080413561872,-8.981823567526064,28.553688298050456,-13.040970831324264,"3.41","1.56","201","73.5","57","101.1","2421","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.68",,,,,,,,"16","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","217","0","-0.133"
"FF","2021-04-17","99.7","-1.15","5.49","deGrom, Jacob",624513,594798,,"foul",,,,,"2","Dom Nunez strikes out swinging.","R","L","R","COL","NYM","S",,,"2","0",2021,"-0.73","1.16","0.22","3.30",,"453568","543068","2","2","Bot",,,,,"543510",,,5.557794784098807,-145.21975042009512,-3.4537646663368813,-11.542992104915049,30.177407439542602,-15.145322110265885,"3.41","1.56","186","76.1","62","101.4","2407","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.59",,,,,,,,"16","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","218","0","-0.071"
"FF","2021-04-17","99.0","-0.99","5.46","deGrom, Jacob",624513,594798,,"ball",,,,,"12","Dom Nunez strikes out swinging.","R","L","R","COL","NYM","B",,,"1","0",2021,"-0.9","1.22","1.32","2.77",,"453568","543068","2","2","Bot",,,,,"543510",,,8.51113230071276,-143.96374836586895,-4.882985868156204,-14.357642788756165,30.111366405864036,-14.186315398596312,"3.41","1.8",,,,"100.7","2410","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.44",,,,,,,,"16","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0","0.088"
"FF","2021-04-17","99.3","-1.09","5.54","deGrom, Jacob",624513,594798,,"ball",,,,,"12","Dom Nunez strikes out swinging.","R","L","R","COL","NYM","B",,,"0","0",2021,"-0.69","1.26","0.45","3.64",,"453568","543068","2","2","Bot",,,,,"543510",,,5.890084066910376,-144.6742756963016,-2.845670692817229,-10.94558202664913,30.30830422919649,-13.860415973936574,"3.41","1.61",,,,"100.8","2376","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.7",,,,,,,,"16","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","217","0","0.056"
"FF","2021-04-17","100.2","-0.97","5.48","deGrom, Jacob",656541,594798,"strikeout","swinging_strike",,,,,"12","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","S","2",,"0","2",2021,"-0.67","1.27","1.13","3.28",,"453568","543068","1","2","Bot",,,,,"543510",,,7.506659556067746,-145.76827583980005,-3.7836407577519897,-11.235331212525699,32.171090856248,-13.379929313356955,"3.58","1.68",,,,"101.9","2508","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.39",,,"0","1","0","0",,"15","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","-0.052","-0.3"
"FF","2021-04-17","98.8","-1.12","5.47","deGrom, Jacob",656541,594798,,"swinging_strike",,,,,"12","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","S",,,"0","1",2021,"-0.85","1.28","0.90","2.73",,"453568","543068","1","2","Bot",,,,,"543510",,,7.6111186503557455,-143.70771715438062,-5.113624679394231,-13.545715051048886,30.815845395304464,-13.369911686856927,"3.58","1.68",,,,"100.6","2374","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.36",,,,,,,,"15","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","217","0","-0.113"
"FF","2021-04-17","99.7","-1.17","5.54","deGrom, Jacob",656541,594798,,"called_strike",,,,,"6","Sam Hilliard strikes out swinging.","R","L","R","COL","NYM","S",,,"0","0",2021,"-0.83","1.27","0.70","2.42",,"453568","543068","1","2","Bot",,,,,"543510",,,7.1848548045041225,-145.02121697833303,-6.295252087878739,-13.31871929048758,31.65725524552156,-12.91229006386851,"3.52","1.7",,,,"101.2","2385","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.5",,,,,,,,"15","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","-0.074"
"FF","2021-04-17","98.8","-0.97","5.49","deGrom, Jacob",658069,594798,"strikeout","called_strike",,,,,"9","Josh Fuentes called out on strikes.","R","R","R","COL","NYM","S","2",,"2","2",2021,"-0.76","1.28","0.41","1.73",,"453568","543068","0","2","Bot",,,,,"543510",,,5.642209003836722,-143.7381692397698,-7.949676415650112,-11.850795961143593,30.373933284738904,-12.757283316539585,"3.87","1.74",,,,"100.7","2393","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.36",,,"0","1","0","0",,"14","6","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","221","-0.059","-0.562"
"SL","2021-04-17","91.7","-1.19","5.6","deGrom, Jacob",658069,594798,,"foul",,,,,"12","Josh Fuentes called out on strikes.","R","R","R","COL","NYM","S",,,"2","2",2021,"0.57","0.36","1.02","2.56",,"453568","543068","0","2","Bot",,,,,"543510",,,4.411996558198848,-133.68990012985688,-2.723583330939717,6.050302314757515,24.783420637751586,-27.444758946924328,"3.47","1.59","2","53.2","-56","93.2","2586","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.71",,,,,,,,"14","5","Slider","0","0","0","0","0","0","0","0","Standard","Standard","155","0","0"
"FF","2021-04-17","97.9","-1.13","5.47","deGrom, Jacob",658069,594798,,"foul",,,,,"6","Josh Fuentes called out on strikes.","R","R","R","COL","NYM","S",,,"2","1",2021,"-0.56","1.36","0.56","2.58",,"453568","543068","0","2","Bot",,,,,"543510",,,5.928974076688163,-142.56000434070583,-5.5822030934993405,-8.931774695277761,27.931388588375505,-12.494659780500315,"3.47","1.59","248","85.8","56","99.8","2347","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.52",,,,,,,,"14","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Standard","Standard","216","0","-0.123"
"SL","2021-04-17","91.8","-1.07","5.5","deGrom, Jacob",658069,594798,,"blocked_ball",,,,,"14","Josh Fuentes called out on strikes.","R","R","R","COL","NYM","B",,,"1","1",2021,"0.58","-0.07","1.77","0.41",,"453568","543068","0","2","Bot",,,,,"543510",,,5.989577262745558,-133.4605565107,-6.939398404977194,5.652255753785953,27.631935793439187,-31.810276745563986,"3.62","1.69",,,,"92.9","2573","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.61",,,,,,,,"14","3","Slider","0","0","0","0","0","0","0","0","Standard","Standard","145","0","0.097"
"SL","2021-04-17","92.6","-1.13","5.56","deGrom, Jacob",658069,594798,,"ball",,,,,"14","Josh Fuentes called out on strikes.","R","R","R","COL","NYM","B",,,"0","1",2021,"0.37","0.4","2.22","1.03",,"453568","543068","0","2","Bot",,,,,"543510",,,7.834199643279937,-134.79163887353658,-6.843336164335031,3.25061272442651,23.284184338503078,-26.13266066167987,"3.74","1.84",,,,"94.5","2584","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.59",,,,,,,,"14","2","Slider","0","0","0","0","0","0","0","0","Standard","Standard","167","0","0.084"
"SL","2021-04-17","92.7","-1.29","5.56","deGrom, Jacob",658069,594798,,"swinging_strike",,,,,"14","Josh Fuentes called out on strikes.","R","R","R","COL","NYM","S",,,"0","0",2021,"0.28","0.51","1.12","1.11",,"453568","543068","0","2","Bot",,,,,"543510",,,5.610302775321019,-135.02570012607848,-6.868182977107635,2.5199501620946845,24.083199100669084,-24.749495290093307,"3.47","1.59",,,,"94.5","2626","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.63",,,,,,,,"14","1","Slider","0","0","0","0","0","0","0","0","Standard","Standard","125","0","-0.101"
"FF","2021-04-17","100.0","-1.04","5.51","deGrom, Jacob",543068,594798,"walk","ball",,,,,"14","C.J. Cron walks.","R","R","R","COL","NYM","B",,,"3","2",2021,"-0.62","1.3","1.54","1.96",,"453568",,"0","2","Bot",,,,,"543510",,,8.682746901955383,-145.35960926092238,-7.618579518808208,-10.739915737382002,31.83357571717029,-12.112309998629906,"3.86","1.79",,,,"101.7","2556","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.4",,,"0.7","1","0","0",,"13","6","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0.029","0.379"
"FF","2021-04-17","98.5","-1.11","5.48","deGrom, Jacob",543068,594798,,"foul",,,,,"14","C.J. Cron walks.","R","R","R","COL","NYM","S",,,"3","1",2021,"-0.55","1.03","0.90","2.45",,"453568",,"0","2","Bot",,,,,"543510",,,6.83565906619914,-143.36314193156983,-5.30594943006406,-8.9998082435802,27.40122215037765,-16.97287062483402,"3.55","1.63","215","79.6","21","100.6","2296","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.44",,,,,,,,"13","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","-0.125"
"FF","2021-04-17","98.9","-1.02","5.52","deGrom, Jacob",543068,594798,,"ball",,,,,"14","C.J. Cron walks.","R","R","R","COL","NYM","B",,,"2","1",2021,"-0.64","1.1","1.31","1.57",,"453568",,"0","2","Bot",,,,,"543510",,,7.965044956098838,-143.86072034763373,-8.107340264638522,-10.490044575690213,25.31803156889967,-15.309272050453929,"3.9","1.72",,,,"101.2","2308","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.45",,,,,,,,"13","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","218","0","0.142"
"FF","2021-04-17","98.7","-1.28","5.52","deGrom, Jacob",543068,594798,,"ball",,,,,"12","C.J. Cron walks.","R","R","R","COL","NYM","B",,,"1","1",2021,"-0.54","1.09","0.88","3.65",,"453568",,"0","2","Bot",,,,,"543510",,,7.200865227276538,-143.7997391996376,-2.323842240925448,-8.846997789822337,25.90197535062093,-16.53429604728779,"3.99","1.85",,,,"100.8","2347","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.6",,,,,,,,"13","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","212","0","0.041"
"FF","2021-04-17","98.1","-1.09","5.45","deGrom, Jacob",543068,594798,,"called_strike",,,,,"14","C.J. Cron walks.","R","R","R","COL","NYM","S",,,"1","0",2021,"-0.5","1.02","1.04","2.22",,"453568",,"0","2","Bot",,,,,"543510",,,7.034355582885654,-142.8515508025069,-5.857593328601703,-8.217156772722003,23.979652826108257,-17.051300301590313,"3.92","1.83",,,,"100.8","2370","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.36",,,,,,,,"13","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","216","0","-0.054"
"FF","2021-04-17","97.8","-1.32","5.51","deGrom, Jacob",543068,594798,,"ball",,,,,"14","C.J. Cron walks.","R","R","R","COL","NYM","B",,,"0","0",2021,"-0.56","1.14","1.58","2.79",,"453568",,"0","2","Bot",,,,,"543510",,,9.26081209088758,-142.40295528667662,-4.660471776941644,-9.422433079160976,24.799907645384508,-15.723839464734251,"4.1","1.77",,,,"100.2","2293","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.48",,,,,,,,"13","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","0.055"
"FF","2021-04-17","97.4","-1.23","5.52","deGrom, Jacob",453568,594798,"double","hit_into_play",,,,,"3","Charlie Blackmon doubles (4) on a sharp ground ball to right fielder Michael Conforto.","R","L","R","COL","NYM","X","9","ground_ball","0","0",2021,"-0.73","1.24","0.38","3.16",,,,"0","2","Bot",187.36,146.77,,,"543510",,,6.102073590594461,-141.99964021837084,-3.871949959056499,-11.10026962778748,24.47030936521759,-14.533362738205739,"3.49","1.6","23","102.7","-7","99.8","2308","7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.52","0.3","0.274","1.25","1","1","1","2","12","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0.075","0.639"
"SL","2021-04-17","91.2","-1.05","5.54","deGrom, Jacob",596115,594798,"strikeout","swinging_strike",,,,,"14","Trevor Story strikes out swinging.","R","R","R","COL","NYM","S","2",,"2","2",2021,"0.27","0.41","0.09","1.36",,,,"2","1","Bot",,,,,"543510",,,2.3377110864951014,-132.96554125536247,-5.688862706974129,2.80594272412654,22.192415856745207,-26.462181995210504,"3.47","1.59",,,,"92.9","2651","6.7",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.79",,,"0","1","0","0",,"8","5","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","171","-0.012","-0.091"
"SL","2021-04-17","92.2","-0.98","5.53","deGrom, Jacob",596115,594798,,"ball",,,,,"14","Trevor Story strikes out swinging.","R","R","R","COL","NYM","B",,,"1","2",2021,"0.29","0.39","1.07","0.88",,,,"2","1","Bot",,,,,"543510",,,4.639134013954866,-134.28522554985545,-7.037818805674521,2.792022181783821,21.854987155625633,-26.396591080194646,"3.55","1.58",,,,"94.3","2622","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.59",,,,,,,,"8","4","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","170","0","0.018"
"SL","2021-04-17","92.4","-1.05","5.56","deGrom, Jacob",596115,594798,,"ball",,,,,"14","Trevor Story strikes out swinging.","R","R","R","COL","NYM","B",,,"0","2",2021,"0.2","0.47","1.06","1.02",,,,"2","1","Bot",,,,,"543510",,,5.002211272212304,-134.65944887168166,-7.00683962888411,1.6483253337756525,21.577296173958043,-25.410774560885717,"3.6","1.65",,,,"94.4","2670","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.68",,,,,,,,"8","3","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","177","0","0.011"
"FF","2021-04-17","98.0","-1.13","5.43","deGrom, Jacob",596115,594798,,"called_strike",,,,,"9","Trevor Story strikes out swinging.","R","R","R","COL","NYM","S",,,"0","1",2021,"-0.57","1.33","0.56","1.95",,,,"2","1","Bot",,,,,"543510",,,5.970919732454505,-142.72769075331723,-7.216213359247727,-8.979284253382454,26.174108927121402,-12.56883339230669,"3.75","1.72",,,,"100.3","2511","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.44",,,,,,,,"8","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0","-0.024"
"FF","2021-04-17","98.6","-1.23","5.45","deGrom, Jacob",596115,594798,,"swinging_strike",,,,,"5","Trevor Story strikes out swinging.","R","R","R","COL","NYM","S",,,"0","0",2021,"-0.63","1.32","-0.18","2.57",,,,"2","1","Bot",,,,,"543510",,,4.369013458267507,-143.73660476302325,-5.619258876006403,-9.734312608482398,26.409158578075786,-12.717797564836063,"3.47","1.59",,,,"100.6","2310","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.65",,,,,,,,"8","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","211","0","-0.018"
"FF","2021-04-17","98.7","-1.16","5.51","deGrom, Jacob",641857,594798,"field_out","hit_into_play",,,,,"8","Ryan McMahon flies out to center fielder Brandon Nimmo.","R","L","R","COL","NYM","X","8","fly_ball","2","2",2021,"-0.58","1.44","0.19","2.06",,,,"1","1","Bot",95.73,98.13,,,"543510",,,5.088224265101821,-143.72332789394991,-7.460377008451665,-9.156170073685097,28.054910703077216,-10.693929682513133,"3.47","1.59","263","97.1","55","100.6","2373","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.55","0.006","0.005","0","1","0","0","3","7","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","214","-0.017","-0.142"
"CH","2021-04-17","91.7","-1.04","5.41","deGrom, Jacob",641857,594798,,"ball",,,,,"14","Ryan McMahon flies out to center fielder Brandon Nimmo.","R","L","R","COL","NYM","B",,,"1","2",2021,"-1.01","0.51","0.19","-0.92",,,,"1","1","Bot",,,,,"543510",,,5.33719368580927,-133.18852571780815,-11.384031283701301,-13.088836500157154,25.70782125587605,-23.961577947502434,"3.6","1.67",,,,"93","1757","6.9",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.58",,,,,,,,"7","4","Changeup","0","0","0","0","0","0","0","0","Infield shift","Standard","234","0","0.028"
"FF","2021-04-17","99.7","-1.11","5.5","deGrom, Jacob",641857,594798,,"ball",,,,,"14","Ryan McMahon flies out to center fielder Brandon Nimmo.","R","L","R","COL","NYM","B",,,"0","2",2021,"-0.58","1.33","1.41","2.40",,,,"1","1","Bot",,,,,"543510",,,8.42084812843773,-144.99335853937194,-6.364843649593111,-10.073691317510741,32.346416384998825,-12.09094157280981,"3.67","1.73",,,,"101.3","2449","7.1",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.4",,,,,,,,"7","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","0.013"
"FF","2021-04-17","98.2","-1.27","5.46","deGrom, Jacob",641857,594798,,"swinging_strike",,,,,"2","Ryan McMahon flies out to center fielder Brandon Nimmo.","R","L","R","COL","NYM","S",,,"0","1",2021,"-0.64","1.28","0.02","3.05",,,,"1","1","Bot",,,,,"543510",,,5.033405342625913,-143.0050720102936,-4.105995165280232,-9.921737491085903,31.04296878839135,-13.767212808660103,"3.47","1.59",,,,"99.5","2406","6.8",634485,594798,"543510","624413","643446","605204","596019","642086","607043","624424","53.68",,,,,,,,"7","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","223","0","-0.035"
